CARTER,8821
ECHEVERRIA,8807
PHILLIPS,8804
MONTEZ,8778
GAONA,8763
DELUNA,8756
LIMA,8733
TORO,8720
RESENDEZ,8701
ISLAS,8698
DELRIO,8689
PERSON,8683
LUCAS,8669
CONCEPCION,8640
LEBRON,8630
RUEDA,8583
ARANA,8571
PALOMINO,8570
JORDAN,8565
OLIVO,8556
LUCIO,8554
OCASIO,8554
MELGAR,8548
PLASCENCIA,8509
EVANS,8499
CAMARGO,8472
CEDENO,8455
PARTIDA,8445
MIRAMONTES,8440
INIGUEZ,8437
AVINA,8434
SANABRIA,8417
BARRETO,8412
JURADO,8394
LOZA,8380
PARDO,8379
BARBA,8378
BARAHONA,8375
GALICIA,8361
MENJIVAR,8358
ANTONIO,8323
EDWARDS,8311
CARDOZA,8280
SANTOYO,8279
SOLIZ,8274
ALFONSO,8253
MERAZ,8221
RODARTE,8176
CHAVIRA,8170
HERNANDES,8153
COLLINS,8145
MORRIS,8132
CARVAJAL,8092
STEWART,8091
PINTO,8087
MENDIOLA,8084
BALLESTEROS,8082
VILLAREAL,8072
MAGALLANES,8043
MARTINES,8036
MONTELONGO,8034
ALMARAZ,8021
TAFOYA,7971
MARISCAL,7970
TIJERINA,7965
MORGAN,7959
VICENTE,7944
MADERA,7937
COLLADO,7931
ROGERS,7919
COTA,7918
SARABIA,7907
CARTAGENA,7886
BAEZA,7872
GRACIA,7849
DEANDA,7837
LOZADA,7817
VALVERDE,7793
MARTE,7790
JAQUEZ,7785
TURNER,7774
MONCADA,7749
ARGUELLO,7729
JARA,7692
JAMES,7681
MANRIQUEZ,7666
OVIEDO,7666
PARADA,7629
PELAYO,7627
PARKER,7599
SALVADOR,7561
MAGDALENO,7519
LEIVA,7511
ASCENCIO,7510
ALVARENGA,7503
CONDE,7489
SANTACRUZ,7476
MENCHACA,7460
URIAS,7449
CARO,7448
TERAN,7448
MANZANO,7440
OROSCO,7419
VACA,7419
ORDAZ,7410
CASTELLON,7406
QUEVEDO,7391
VILLALPANDO,7385
BIANCO,7372
GASPAR,7360
LOREDO,7347
OLIVERA,7347
MANCILLA,7334
MELCHOR,7291
MORIN,7277
CASTANON,7275
IBANEZ,7269
FERREIRA,7267
TAMEZ,7235
ZAYAS,7222
MURPHY,7217
KELLY,7193
OVALLE,7191
FAVELA,7182
MONGE,7182
SAMANIEGO,7174
SERVIN,7102
PUENTES,7100
GRIEGO,7071
ABREGO,7060
FRAUSTO,7041
ARMIJO,7036
ORTA,7027
GARRIDO,7026
VANEGAS,7004
AMEZCUA,6978
OSUNA,6971
CALDERA,6969
GRIJALVA,6951
TALAVERA,6948
GAITAN,6939
ZAMARRIPA,6938
POSADA,6935
RESTREPO,6906
RICHARDSON,6885
CANDELARIA,6873
SALMERON,6867
SANCHES,6864
BAZAN,6863
PALACIO,6858
SEVILLA,6849
AVELAR,6835
GURROLA,6809
TURCIOS,6808
QUESADA,6783
CASANOVA,6772
BUENROSTRO,6764
LAGUNAS,6764
MAESTAS,6764
MIGUEL,6759
BOCANEGRA,6748
COOPER,6739
PENALOZA,6723
DELTORO,6714
OROPEZA,6714
ARAIZA,6705
PETERSON,6679
MONTEMAYOR,6674
MANZANARES,6645
DESANTIAGO,6641
PINO,6633
CARDOSO,6631
TENORIO,6629
CORONEL,6622
GALAN,6620
VERDUZCO,6611
PUGA,6596
DUQUE,6583
PALOMO,6569
COOK,6566
CASAREZ,6552
ALEJANDRO,6539
VERDUGO,6534
PALOMARES,6532
BARCENAS,6518
MURO,6498
CARRIZALES,6496
CARRASQUILLO,6490
ALEXANDER,6486
VELIZ,6484
RAYA,6482
LUIS,6481
GASTELUM,6468
VELARDE,6468
GARDUNO,6423
CARRENO,6418
PASCUAL,6385
BARELA,6366
DAVALOS,6361
ARANGO,6355
WARD,6355
URRUTIA,6346
BAILEY,6335
PINON,6332
PIZARRO,6313
ROSS,6308
ARRIOLA,6289
SORTO,6287
RECINOS,6280
HOWARD,6276
BROOKS,6241
BEJARANO,6234
LEIJA,6210
LOVATO,6196
BENNETT,6190
LAZARO,6189
BARBOZA,6184
QUILES,6178
MENESES,6159
ARREGUIN,6155
ESCALERA,6151
REED,6150
ANDINO,6149
YEPEZ,6144
LIZARRAGA,6141
LANDAVERDE,6140
NUNO,6138
MACEDO,6135
BORREGO,6131
TOBAR,6121
RAMIRES,6117
LANDA,6104
MACHUCA,6092
HERMOSILLO,6091
COX,6087
LORA,6087
WATSON,6087
DELAFUENTE,6079
ALBARRAN,6078
WOOD,6067
IZAGUIRRE,6048
DIMAS,6040
CHAIREZ,6038
FOSTER,6036
GALAVIZ,6028
MICHEL,6016
CASTREJON,6005
GIRALDO,6005
CIFUENTES,6002
LUEVANO,5971
MANDUJANO,5958
GRAY,5931
CARPIO,5930
UMANA,5927
SANDERS,5921
PERRY,5920
FABIAN,5915
OZUNA,5894
SARAVIA,5870
RIZO,5868
DELAO,5852
HUGHES,5836
PABON,5832
BEDOLLA,5830
GUADARRAMA,5828
RASCON,5817
AGUERO,5796
NAZARIO,5792
COLIN,5786
BOJORQUEZ,5778
CATALAN,5776
COTTO,5771
MEDELLIN,5763
PINEDO,5738
ARVIZU,5735
CHAPARRO,5711
LUCIANO,5692
TOSCANO,5690
ENCARNACION,5686
SIMON,5680
DELCID,5674
FUNES,5665
ALEGRIA,5664
ALMAGUER,5655
AVENDANO,5631
