WHITNEY,288
HARRY,286
SARGENT,286
LOUIS,285
BARTLETT,284
HENDRICKSON,284
BRUNER,283
BURCH,283
FARRELL,283
GUERRERO,283
OCHOA,283
LLOYD,282
BERNARD,281
MINER,281
SEPULVADO,281
DRIVER,280
BRIDGES,279
BUNCH,279
COON,279
HOLDEN,279
SAWYER,279
DEFOE,278
DELORME,278
FITCH,278
LUTHER,278
CHARETTE,277
EVERETT,277
RICH,277
STOKES,277
QUICK,276
CHILDS,275
DURHAM,275
HOMER,275
NIXON,275
EMERY,274
STAPLES,274
BULLOCK,273
HALEY,273
MICHAEL,273
ROUSE,273
SCHNEIDER,273
WOODARD,273
TUTTLE,272
BELLANGER,271
RUSH,271
SAMUELS,271
SEARS,271
COFFEY,270
TALLEY,270
ABEYTA,269
ACOSTA,269
MCCRAY,269
CALLAHAN,268
KERR,268
LYNN,267
MCCORMICK,267
PATE,267
HAWLEY,266
TERRELL,266
ABRAHAMSON,265
BRIEN,265
DUDLEY,265
GRASS,265
BRITT,264
ENGLISH,264
MADISON,264
SWEET,264
GUINN,263
BEACH,262
BROWER,262
CATRON,262
MCCAULEY,262
MEANS,262
MONTE,262
TILLMAN,262
HANKS,261
MALONEY,261
ARCHER,259
CLARKE,259
FERRIS,259
HARRELL,259
IRVING,259
WALTER,259
DUNLAP,258
FEATHER,258
LITTLEJOHN,258
NOLAN,258
BUTCHER,257
GREER,257
OCONNOR,257
PETERSEN,257
VEGA,257
CHANEY,256
ESCALANTE,256
JUMPER,256
NICK,256
WALDEN,256
CHESTER,255
CLEMENT,255
CREEL,255
ESTRADA,255
HUGGINS,255
WHITAKER,255
GAINES,254
PITTS,254
ROBISON,254
BENDER,253
DELGADO,253
GROSS,253
NEWELL,253
LANSING,252
MAYNARD,252
WIND,252
EPPS,251
GUZMAN,251
TIPTON,251
TITUS,251
CAMP,250
GANN,250
HENDRIX,250
HURST,250
JARAMILLO,250
WOODWARD,250
ZIMMERMAN,250
GLEASON,249
LARA,249
MCMILLIAN,249
DESJARLAIS,248
HERBERT,248
HOLDER,248
STUMP,248
BAUER,247
COMPTON,247
GREENWOOD,247
HURLEY,247
JOAQUIN,247
PHILLIP,247
DONAHUE,246
MACKEY,246
PENN,246
QUAM,246
ATENCIO,245
CRITTENDEN,245
HOGUE,245
MCCLELLAN,245
CANDELARIA,244
CARL,244
CHAMBERLAIN,244
ELLISON,244
FRANKS,244
SLATER,244
HOLMAN,243
WILLARD,243
BRADSHAW,242
DAILEY,242
FARRIS,242
IVEY,242
WALSH,242
ODELL,241
SANDS,240
SANFORD,240
SHAFFER,240
SPRINGER,240
TREVINO,240
WITT,240
HUFFMAN,239
JACOB,239
MCCALL,239
NIETO,239
REECE,239
COURNOYER,238
KANE,238
KETCHUM,238
LAFOUNTAIN,238
MORSE,238
MURDOCK,238
CORN,237
HARLAN,237
JACOBSON,237
LOVELL,237
METCALF,237
CLEMENTS,236
CONRAD,236
DEMPSEY,236
GIVENS,236
MCCLAIN,236
POOLE,236
CRANE,235
DEWEY,235
HASTINGS,235
RAINWATER,235
ALFORD,234
DURANT,234
FITZGERALD,234
GAY,234
LEDFORD,234
LEMIEUX,234
CLAIRMONT,233
IRWIN,233
WADSWORTH,233
LIGHTFOOT,232
MOONEY,232
HATCHER,231
JULIAN,231
MALDONADO,231
MILLIGAN,231
AYERS,230
MCKINLEY,230
NAVARRO,230
WILDER,230
ABRAHAM,229
BERG,229
BRITTON,229
HEAD,229
BEST,228
LOVEJOY,228
MCLEOD,228
TROTTIER,228
VICENTE,228
HANNA,227
HEBERT,227
JUSTICE,227
MCFARLAND,227
SHERWOOD,227
GARFIELD,226
LAMONT,226
